Month,Day,avg5y_pm25,avg5y_pm10,avg5y_o3,avg5y_no2,avg5y_temp,avg5y_co,avg3y_pm25,avg3y_pm10,avg3y_o3,avg3y_no2,avg3y_temp,avg3y_co,2020_pm25,2020_pm10,2020_o3,2020_no2,2020_temp,2020_co,avg5d_2017_pm25,avg5d_2017_pm10,avg5d_2017_o3,avg5d_2017_no2,avg5d_2017_temp,avg5d_2017_co,avg5d_2018_pm25,avg5d_2018_pm10,avg5d_2018_o3,avg5d_2018_no2,avg5d_2018_temp,avg5d_2018_co,avg5d_2019_pm25,avg5d_2019_pm10,avg5d_2019_o3,avg5d_2019_no2,avg5d_2019_temp,avg5d_2019_co,avg5d_2020_pm25,avg5d_2020_pm10,avg5d_2020_o3,avg5d_2020_no2,avg5d_2020_temp,avg5d_2020_co,avg3y_avg5d_pm25,avg3y_avg5d_pm10,avg3y_avg5d_o3,avg3y_avg5d_no2,avg3y_avg5d_temp,avg3y_avg5d_co
1,1,210,99.75,16,30.75,0,15.75,234.3333333,113.3333333,15.33333333,30.33333333,0,17,93,64,5,31,0,11,281.8,258.6,8.4,48.6,0,39.6,154.2,69.6,16.8,27.8,0,14,51.2,39.6,17.6,13.6,0,5.2,110.2,69.2,11.2,28.4,0,10.6,162.4,122.6,14.26666667,30,0,19.6
1,2,150,137,9,45.5,0,28.75,159,136,10.66666667,42.33333333,0,27,132,51,9,33,0,11,312,301.4,7,58.4,0,48.2,135.4,51,17.2,20.8,0,9.2,68.2,49.8,14.4,21.4,0,8.8,111,71,8.8,32.2,0,12.2,171.8666667,134.0666667,12.86666667,33.53333333,0,22.06666667
1,3,220.6,123.6,17.4,34.4,0,24,210,150.6666667,16.66666667,32.33333333,0,26,124,45,23,27,0,9,367.8,334.4,7.4,62.2,0,54,97.6,38.8,16.8,17.8,0,6.2,102.2,50,15.8,22.2,0,9.4,123.6,65.4,12.2,31.2,0,12.2,189.2,141.0666667,13.33333333,34.06666667,0,23.2
1,4,177.6,81,20,29,0,18.2,182.6666667,82.66666667,14.66666667,30.66666667,0,21,98,63,5,32,0,13,391.6,301.4,7.6,59.2,0,53,73.4,38.4,17.2,18.8,0,6.8,107.8,50.2,16.4,22.8,0,10,119.8,61,12.4,30.8,0,11.8,190.9333333,130,13.73333333,33.6,0,23.26666667
1,5,130.2,62.2,16.2,30,0,15.4,140.6666667,80,10,35.66666667,0,21.66666667,152,21,12,25,0,9,372,245.2,7.4,58,0,50.4,73.4,33,18.6,18.4,0,5.6,110.6,59.4,14.4,26.4,0,11.6,119.8,48.8,10.8,29.6,0,10.6,185.3333333,112.5333333,13.46666667,34.26666667,0,22.53333333
1,6,128.4,66.8,16.4,27.6,0,14.6,158,82.33333333,16.33333333,29.33333333,0,17.66666667,149,19,24,11,0,3,331.8,225,4.6,57,0,51,61.6,35.2,19.2,20,0,5.8,116.8,58.8,17.2,25.2,0,11.2,131,39.8,14.6,25.6,0,9,170.0666667,106.3333333,13.66666667,34.06666667,0,22.66666667
1,7,99,60.5,19,23,0,11,101.5,38.5,26,8.5,0,3,57,24,28,14,0,4,292.6,178.8,7,45.4,0,41.2,66,40,19.8,19.2,0,5.4,112.2,44.2,21.8,18.8,0,7.6,116,34.4,18.4,21.8,0,7.6,156.9333333,87.66666667,16.2,27.8,0,18.06666667
1,8,95.8,58.4,18.8,25.2,0,9.6,59.33333333,47.33333333,19,16.33333333,0,5.333333333,63,32,16,25,0,6,231.4,109,10,35.4,0,29,67.6,41.4,21.6,17,0,5.2,81.4,48,19.2,21.8,0,7.6,103.8,31.8,17,21.4,0,7,126.8,66.13333333,16.93333333,24.73333333,0,13.93333333
1,9,103.8,66.4,15.4,31,0,13.6,76.33333333,48.66666667,18,20,0,7,127,33,27,19,0,5,158.2,88,10.6,33.2,0,22.4,64.2,36.4,23.2,12.4,0,3.8,93,59,16,26.2,0,9,109.6,25.8,21.4,18.8,0,5.4,105.1333333,61.13333333,16.6,23.93333333,0,11.73333333
1,10,126.8,46.6,18,24.6,0,8.4,88,59.33333333,13.33333333,29.66666667,0,11,83,20,23,12,0,3,131.8,69.2,14.6,28,0,14.4,51.8,36.2,23.6,11,0,3.8,115.8,62.6,16.8,27,0,9.4,95.8,25.6,23.6,16.2,0,4.2,99.8,56,18.33333333,22,0,9.2
1,11,99.4,80.2,15.6,34.2,0,13,123.6666667,99.66666667,12.33333333,40.33333333,0,15,47,27,21,17,0,4,95.6,45.6,19.4,22.4,0,8,50.6,36.8,20.8,13.8,0,4.4,123.6,90.8,13.2,33.6,0,12.6,75.4,27.2,23,17.4,0,4.4,89.93333333,57.73333333,17.8,23.26666667,0,8.333333333
1,12,146.2,95.4,17.2,32.4,0,14.6,167.3333333,104.3333333,20.33333333,29.66666667,0,12,67,22,27,8,0,4,87.8,42.6,20.4,24,0,8.2,52.2,42.6,17.2,21.2,0,7.2,161,127.4,13.2,38,0,15,77.4,26.8,22.8,16.2,0,4.4,100.3333333,70.86666667,16.93333333,27.73333333,0,10.13333333
1,13,141,98.8,16.2,39.2,0,17.6,134,82.33333333,21,34.66666667,0,14,51,26,23,15,0,3,84.6,46,19.2,25.6,0,9,74.6,54.2,16.4,27.2,0,9.8,191.2,139.8,14.2,41.4,0,17.4,75,25.6,24.2,14.2,0,3.8,116.8,80,16.6,31.4,0,12.06666667
1,14,176.2,111.8,14.4,33.6,0,18.2,150.3333333,54,19,19.33333333,0,7,62,54,12,29,0,8,95.2,49.4,18.8,25.2,0,9.4,105,58.2,14.8,31.2,0,11,208.4,135.6,17.6,35.4,0,15.4,62,29.8,21.2,16.2,0,4.4,136.2,81.06666667,17.06666667,30.6,0,11.93333333
1,15,166.4,86.8,15.8,27.8,0,12.8,84,84.66666667,14.33333333,28,0,9.666666667,127,48,25,24,0,9,100.2,60.6,15.8,28.2,0,12,116.8,76,15,33,0,11.2,183.6,129.6,18.4,33,0,14,70.8,35.4,21.6,18.6,0,5.6,133.5333333,88.73333333,16.4,31.4,0,12.4
1,16,147.2,67.4,18.2,28.2,0,11.2,135.3333333,79.33333333,15,32.66666667,0,13.66666667,107,73,10,34,0,15,120,65.6,13.4,31.2,0,12.8,132.4,78.8,18.4,30.2,0,11,170,103.4,19.6,28.2,0,10.8,82.8,44.6,19.4,22,0,7.8,140.8,82.6,17.13333333,29.86666667,0,11.53333333
1,17,127.8,67,17.8,30,0,10.2,144,65.33333333,9.666666667,36.66666667,0,10.33333333,165,119,9,34,0,21,135.2,72.6,14.2,30.2,0,13.4,130.6,77,18.6,30,0,9.8,138,76.8,15.4,29.6,0,10.2,102.4,64,15.8,27.2,0,11.2,134.6,75.46666667,16.06666667,29.93333333,0,11.13333333
1,18,112.6,63.2,20.6,28.4,0,11.4,130,65,21.66666667,25.66666667,0,10.33333333,251,58,28,11,0,5,144.6,67.8,15.8,28.6,0,12.4,120.6,78.4,16.8,32.4,0,10.2,130.4,58,16.8,22.8,0,7,142.4,70.4,16.8,26.4,0,11.6,131.8666667,68.06666667,16.46666667,27.93333333,0,9.866666667
1,19,113,59.2,16.8,26.8,0,13.8,105.3333333,38,22,18.66666667,0,5.333333333,94,26,25,8,0,3,132.6,60.4,20,24.8,0,9.8,115.2,81.2,16,33.4,0,10.2,99.4,50.4,17.8,23,0,7,148.8,64.8,19.4,22.2,0,10.6,115.7333333,64,17.93333333,27.06666667,0,9
1,20,116,53,20.2,22.2,0,10.2,68,50.66666667,21.66666667,20.33333333,0,7.333333333,40,54,20,21,0,8,113.8,46.2,22,21,0,6.8,117.4,70.8,13.8,33.4,0,11.6,99.6,47.8,20.2,22.2,0,6.8,131.4,66,18.4,21.6,0,10.4,110.2666667,54.93333333,18.66666667,25.53333333,0,8.4
1,21,104.8,49.6,21.2,23.2,0,9,89.33333333,45.33333333,22.33333333,20.66666667,0,7,132,60,17,26,0,11,89.8,45.2,22.8,20,0,6.8,115.2,65.4,14.4,30.8,0,10.6,93,47,22,21.4,0,6.8,136.4,63.4,19.8,20,0,9.6,99.33333333,52.53333333,19.73333333,24.06666667,0,8.066666667
1,22,93,60.8,19.8,25.2,0,11.6,80.66666667,38.66666667,22.66666667,18,0,6,158,51,31,18,0,9,86.8,48.6,18.8,23,0,9.6,107,56.8,18,23.8,0,9.2,87.2,40.6,25.4,18.2,0,5.6,135,49.8,24.2,16.8,0,7.2,93.66666667,48.66666667,20.73333333,21.66666667,0,8.133333333
1,23,107.2,60.8,17.4,25,0,12.2,71,59.33333333,15.66666667,25.33333333,0,13.66666667,126,62,33,8,0,6,99.4,67.8,16,27.2,0,14.8,91.8,43.2,20.6,17.2,0,6.4,70,47.4,23.2,21.6,0,7.6,110,50.6,25.2,16.2,0,7.4,87.06666667,52.8,19.93333333,22,0,9.6
1,24,113.25,53,21.75,21.5,0,11.5,135,61,21.33333333,21.66666667,0,13.66666667,154,99,31,14,0,8,135.4,84.8,11.8,29.4,0,19,70.2,35.4,23.8,14.2,0,5.8,96.8,49.8,22.4,22.2,0,8,122,65.2,26.4,17.4,0,8.4,100.8,56.66666667,19.33333333,21.93333333,0,10.93333333
1,25,117.4,54.8,15.8,22.2,0,10.8,109.6666667,66.33333333,9,23,0,11,206,108,31,21,0,16,168.2,92.6,13.8,27.4,0,18.8,57.2,30.6,23.8,15,0,4,98.8,47,19,20.8,0,7.8,155.2,76,28.6,17.4,0,10,108.0666667,56.73333333,18.86666667,21.06666667,0,10.2
1,26,122.4,68.6,20,27,0,10.4,130.6666667,78,19.66666667,25.33333333,0,9.333333333,0,0,0,0,0,0,172,150.2,11.6,28.2,0,21.4,52.2,36.6,19.2,20.2,0,5.4,95.8,52.8,20,20.4,0,8,161,80,31.5,15.25,0,9.75,106.6666667,79.86666667,16.93333333,22.93333333,0,11.6
1,27,129.2,117,20.4,23.8,0,12.8,133,143.6666667,19.66666667,16.66666667,0,9.666666667,0,0,0,0,0,0,235.2,143.4,15.6,22.8,0,18.2,72.6,41.2,19.8,20.4,0,5.2,103,53.6,19.8,18.6,0,7.8,162,89.66666667,31.66666667,14.33333333,0,10,136.9333333,79.4,18.4,20.6,0,10.4
1,28,171.2,63.2,21.2,20.8,0,10,179.3333333,67.66666667,21,18.66666667,0,8.666666667,245,38,34,17,0,12,221,124.6,19.4,16.8,0,12.8,72.8,45.2,20.2,19.8,0,5,104.6,61.4,18.6,20.6,0,8.2,201.6666667,81.66666667,32,17.33333333,0,12,132.8,77.06666667,19.4,19.06666667,0,8.666666667
1,29,117.4,40,26.8,15,0,5.8,106.3333333,44,27,12.33333333,0,4.666666667,154,50,35,15,0,8,186.8,111.8,23.2,14.8,0,9.6,70.4,47.4,20,19.8,0,4.6,104,67.8,18.4,21,0,8.6,201.6666667,65.33333333,33.33333333,17.66666667,0,12,120.4,75.66666667,20.53333333,18.53333333,0,7.6
1,30,71,40.6,26.2,15.6,0,5.6,64.33333333,50.33333333,26,13.33333333,0,5.666666667,133,41,33,17,0,9,170.6,104.2,22.6,14.2,0,9,72.2,52.4,22.6,17.6,0,4.6,109.2,66,22.2,19.4,0,8.6,177.3333333,43,34,16.33333333,0,9.666666667,117.3333333,74.2,22.46666667,17.06666667,0,7.4
1,31,82,53.2,23.8,22,0,7.6,91,58.66666667,25.66666667,19,0,6,120,14,32,4,0,3,163.4,53.8,24.4,14.8,0,7.2,69,51,27,14,0,3.4,104.8,63.4,22,19.8,0,8.4,163,35.75,33.5,13.25,0,8,112.4,56.06666667,24.46666667,16.2,0,6.333333333
2,1,97.2,71,17.8,26.8,0,11.8,94.33333333,70.33333333,18.33333333,21.66666667,0,9.666666667,30,25,28,5,0,3,114,68.4,23,21,0,10,53.4,47,27,13.4,0,3.6,104.4,73.8,19.4,22.8,0,10,136.4,33.6,32.4,11.6,0,7,90.6,63.06666667,23.13333333,19.06666667,0,7.866666667
2,2,136.6,66.8,27,22.6,0,10.2,130.3333333,86.33333333,28,17.66666667,0,9.333333333,85,24,29,6,0,2,141,102.6,22,27.4,0,15,53.2,41.6,26.6,12.6,0,3.4,124.6,75.8,25.4,16.8,0,7.8,104.4,30.8,31.4,9.4,0,5,106.2666667,73.33333333,24.66666667,18.93333333,0,8.733333333
2,3,127.6,73.8,27.6,19.4,0,9.8,121.6666667,105.6666667,25.33333333,24.66666667,0,13.66666667,79,19,29,6,0,2,194.6,93,24,25.4,0,13.8,52.6,42,25.6,13.4,0,3.6,107.4,78.2,26.4,17,0,8,89.4,24.6,30.2,7.6,0,3.8,118.2,71.06666667,25.33333333,18.6,0,8.466666667
2,4,124.2,51.4,29.4,11,0,4.2,172.6666667,66,27.66666667,8.666666667,0,4.333333333,38,33,19,10,0,6,171,90,24.8,25.4,0,13.8,56,34.6,25.8,11.8,0,3.4,115.4,104.6,25.2,17.8,0,8.6,70.4,23,27.4,6.2,0,3.2,114.1333333,76.4,25.26666667,18.33333333,0,8.6
2,5,74.6,49.8,24.8,21.6,0,8.6,84.33333333,49,25,15,0,7.333333333,87,31,17,10,0,10,165.6,87.8,25.2,24.2,0,13.4,49.4,30.4,24.6,12.6,0,3.6,141.6,106,25.2,14.6,0,9.2,63.8,26.4,24.4,7.4,0,4.6,118.8666667,74.73333333,25,17.13333333,0,8.733333333
2,6,101.2,45.4,31.2,15.2,0,6.6,92.66666667,48.33333333,28.66666667,15,0,7,119,2,18,16,0,10,162.6,70.2,27.6,19.2,0,10.4,51,33.2,25.2,14.8,0,4.4,144.4,92.2,30.4,9.6,0,7.2,81.6,21.8,22.4,9.6,0,6,119.3333333,65.2,27.73333333,14.53333333,0,7.333333333
2,7,85.4,69.4,29.4,17.6,0,6.8,91.33333333,46.66666667,27,17,0,6.666666667,160,24,31,17,0,9,133.2,35.2,28.6,12.2,0,5,59.8,41,24.2,18.8,0,5.8,115.2,78.2,28.4,10.2,0,7.2,96.6,21.8,22.8,11.8,0,7.4,102.7333333,51.46666667,27.06666667,13.73333333,0,6
2,8,117,54.4,27.4,18.6,0,7.8,98,46,28.66666667,10.66666667,0,4,0,0,0,0,0,0,71.6,36.8,27.2,11.6,0,4.6,78.4,51.6,25.6,18.8,0,6.4,111.8,66.8,28,8.8,0,6.2,101,22.5,21.25,13.25,0,8.75,87.26666667,51.73333333,26.93333333,13.06666667,0,5.733333333
2,9,95.2,57,23.6,22,0,11.4,59.33333333,32.66666667,25.66666667,7.333333333,0,2.666666667,0,0,0,0,0,0,70,48,26.4,13.8,0,5.2,88.2,54.8,26.2,18.8,0,6.6,95.6,42,27.6,8.6,0,5.4,122,19,22,14.33333333,0,9.666666667,84.6,48.26666667,26.73333333,13.73333333,0,5.733333333
2,10,109,72.6,27.4,19.8,0,10.8,54.66666667,66,27.33333333,13.33333333,0,4.333333333,0,0,0,0,0,0,79,58,24.8,16.6,0,7.8,91.2,60,28,14.4,0,5.6,76.4,35.8,28,9.8,0,4,139.5,13,24.5,16.5,0,9.5,82.2,51.26666667,26.93333333,13.6,0,5.8
2,11,111.8,70,23.6,21.8,0,11.6,80.66666667,72,21,19,0,10.66666667,0,0,0,0,0,0,91,69.6,23.2,20.8,0,10.4,80.8,61,27.8,12.4,0,4.6,70.6,39,25.2,11.4,0,4.6,160,24,31,17,0,9,80.8,56.53333333,25.4,14.86666667,0,6.533333333
2,12,127.8,57.8,25.8,26.2,0,12,114,67,24.33333333,28,0,12.33333333,0,0,0,0,0,0,107,87.8,19,27.4,0,14.6,73.2,63.6,27.8,14.2,0,5.2,79.8,37,25.2,12,0,4.8,160,24,31,17,0,9,86.66666667,62.8,24,17.86666667,0,8.2
2,13,105,55.5,22.5,18.25,0,9.5,124.3333333,69.66666667,20.33333333,22.33333333,0,11.66666667,0,0,0,0,0,0,147.6,109.6,17,37.2,0,20,74,54,28.2,13,0,4.6,78.8,42.6,24,13.6,0,5.8,160,24,31,17,0,9,100.1333333,68.73333333,23.06666667,21.26666667,0,10.13333333
2,14,154.2,86.8,23.2,28.6,0,16,141.3333333,68.33333333,26.33333333,23.66666667,0,11.33333333,112,11,30,2,0,2,198,105.4,17.4,39.2,0,21.4,63.6,55.8,29,14.2,0,4.8,97.8,40.4,25.6,12.4,0,5.4,112,11,30,2,0,2,119.8,67.2,24,21.93333333,0,10.53333333
2,15,161.2,52.6,30,17,0,9,142,60,30.33333333,17,0,7.666666667,29,7,32,2,0,2,214,88.8,21.8,34,0,17.6,73.8,62.2,30.2,16.6,0,5.8,89.6,34.6,25.8,10.2,0,5,70.5,9,31,2,0,2,125.8,61.86666667,25.93333333,20.26666667,0,9.466666667
2,16,114.8,40,26.4,15.8,0,6.4,122.6666667,42.66666667,27.33333333,13.33333333,0,6.333333333,18,12,31,5,0,2,184.4,86.6,21,33.2,0,16.4,97.8,66.4,28.6,19,0,7.8,74.8,29.4,26.8,9.6,0,4.2,53,10,31,3,0,2,119,60.8,25.46666667,20.6,0,9.466666667
2,17,93,59.6,28,22,0,9.2,91.33333333,71.66666667,23.66666667,27.33333333,0,12.33333333,27,21,29,17,0,3,184.6,82,25.8,30,0,13.6,121.2,69.2,31.4,16.8,0,8.6,67.4,31.6,24.4,12.2,0,4.6,46.5,12.75,30.5,6.5,0,2.25,124.4,60.93333333,27.2,19.66666667,0,8.933333333
2,18,118.8,91.6,30,20.2,0,11,148.6666667,95.33333333,30,22.66666667,0,13.33333333,55,32,29,20,0,10,168.6,60.8,28.4,21,0,8.6,131.4,82.6,30.8,18.6,0,11.8,71.6,38.2,26,13.8,0,5.2,48.2,16.6,30.2,9.2,0,3.8,123.8666667,60.53333333,28.4,17.8,0,8.533333333
2,19,145.5,28.5,32.5,11,0,4.5,175.6666667,33.33333333,32.66666667,11.66666667,0,5,0,0,0,0,0,0,118.6,61.8,25.6,19.2,0,7.8,159.6,81.4,31.2,18.6,0,12.2,80,39.6,26.8,15.6,0,6,32.25,18,30.25,11,0,4.25,119.4,60.93333333,27.86666667,17.8,0,8.666666667
2,20,96.2,98.8,27.8,21.6,0,10.4,78.33333333,53.66666667,29.33333333,21,0,8.333333333,176,84,33,12,0,7,114.4,60.4,24,19.8,0,8.6,161,70.4,31.4,18.8,0,12,90.4,45.8,28.8,19.6,0,7.4,69,37.25,30.5,13.5,0,5.5,121.9333333,58.86666667,28.06666667,19.4,0,9.333333333
2,21,162,81.8,29.2,18,0,8,144.6666667,48.33333333,28.66666667,19.66666667,0,8.666666667,135,14,35,5,0,2,129.6,49,26.4,16.4,0,6.8,150.8,64.4,33.8,18,0,10.4,118,56.6,28.8,23.6,0,9.6,98.25,37.75,31.5,13.5,0,5.5,132.8,56.66666667,29.66666667,19.33333333,0,8.933333333
2,22,125,53.8,33.2,19.2,0,7.6,130.3333333,60.66666667,36,23.33333333,0,9.666666667,25,47,24,19,0,5,108,37,25.8,16.2,0,6.2,129.8,57.2,33,16.8,0,8.4,147.2,68.6,34.6,25.8,0,11.8,97.75,44.25,30.25,14,0,6,128.3333333,54.26666667,31.13333333,19.6,0,8.8
2,23,105.6,58.4,28,22.4,0,9.6,122,42.66666667,30.66666667,20.33333333,0,7.333333333,110,73,25,18,0,9,92.4,34.8,26.4,17.4,0,6.4,108.8,48.6,32.8,14.6,0,5.6,173.8,57.6,35.8,26.8,0,11.6,111.5,54.5,29.25,13.5,0,5.75,125,47,31.66666667,19.6,0,7.866666667
2,24,123.6,44.4,29.6,19.4,0,6.6,105.3333333,44.66666667,30.66666667,20,0,6.666666667,150,60,30,11,0,8,93.2,29.6,29.4,17.4,0,5.8,86.6,52,31.4,16.4,0,5.8,169.4,63.2,35.4,28.8,0,12.2,119.2,55.6,29.4,13,0,6.2,116.4,48.26666667,32.06666667,20.86666667,0,7.933333333
2,25,100.2,52.4,29.8,23.6,0,8,106.3333333,66,29.33333333,29,0,10,127,36,37,8,0,4,80.6,42.4,28.8,21.4,0,7,91.2,61.2,30.8,20.6,0,7.4,180.8,66.6,33,29.4,0,12.2,109.4,46,30.2,12.2,0,5.6,117.5333333,56.73333333,30.86666667,23.8,0,8.866666667
2,26,110,70.6,28.2,25.2,0,11.2,134.3333333,98.33333333,30.33333333,30.66666667,0,14.66666667,94,31,26,11,0,4,84,41.6,29.4,22,0,6.8,105,78.6,30.4,23.4,0,10.4,173.4,66.4,35,29.2,0,11.6,101.2,49.4,28.4,13.4,0,6,120.8,62.2,31.6,24.86666667,0,9.6
2,27,141,67.4,29,20,0,8.6,185.6666667,64.66666667,35.66666667,20.66666667,0,7.666666667,79,45,35,12,0,5,82.6,41.2,31,19,0,6,139.4,86.4,30.6,23.2,0,11.2,168.8,61.8,34,27.2,0,9.8,112,49,30.6,12,0,6,130.2666667,63.13333333,31.86666667,23.13333333,0,9
2,28,135.4,51.6,33.2,17.6,0,5.4,126.3333333,54.66666667,36.66666667,15,0,5,0,0,0,0,0,0,76.4,49.2,29.6,20,0,6.4,156.2,82.4,31.6,22.6,0,10.4,156,73.4,35,27.6,0,10,112.5,43,32,10.5,0,5.25,129.5333333,68.33333333,32.06666667,23.4,0,8.933333333
2,29,96,86,23,41,0,16,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,167,16,31,10,0,10,89.8,61.8,28,21.2,0,8,149.6,86.2,31,24,0,10.8,164.8,84.2,40.8,29.4,0,10.8,116.75,32,32.25,10.25,0,5.75,134.7333333,77.4,33.26666667,24.86666667,0,9.866666667
3,1,117.6,86.2,33.4,33.2,0,13.4,98.66666667,82.33333333,37,27,0,9.333333333,72,25,29,14,0,5,107.8,58.8,28.4,20.6,0,8,156.2,94.8,27.8,25.8,0,11.8,184.6,91,43.8,30,0,11.4,103,29.25,30.25,11.75,0,6,149.5333333,81.53333333,33.33333333,25.46666667,0,10.4
3,2,175.2,105.2,26,34,0,16,172.6666667,112.6666667,26.33333333,35,0,15.33333333,80,15,25,6,0,4,109.2,59.8,27.2,19,0,7.8,164,99.4,25.2,24.4,0,9.6,199.8,92.2,43.8,30,0,11.2,99.5,25.25,30,10.5,0,6,157.6666667,83.8,32.06666667,24.46666667,0,9.533333333
3,3,196.8,108,23.2,31.6,0,16,202.6666667,103,26.66666667,27.33333333,0,10.66666667,99,15,31,5,0,2,109.8,60.8,25.2,20.6,0,8.4,145.8,100.2,24.6,24.6,0,9,199.8,90.4,43.2,29.2,0,11.2,104.5,17.75,29,8.75,0,5.25,151.8,83.8,31,24.8,0,9.533333333
3,4,183.2,90.6,30.4,18.4,0,7.2,157.6666667,64.66666667,31.66666667,17,0,6.333333333,47,44,35,12,0,4,113.4,54.2,25.2,17.6,0,7.6,139.8,102.8,23.8,26.6,0,10.2,196.2,76.4,42.4,24.4,0,9.4,93,23,30.2,9.4,0,5,149.8,77.8,30.46666667,22.86666667,0,9.066666667
3,5,132.6,70.6,26.6,23.8,0,10,111.3333333,37.33333333,30.66666667,13,0,5,110,67,27,23,0,7,99.4,39.8,27,13.8,0,5.4,152.8,98.4,22.4,25.8,0,9.6,164,60.2,37.6,21.2,0,7.8,81.6,33.2,29.4,12,0,4.4,138.7333333,66.13333333,29,20.26666667,0,7.6
3,6,125,64,30.6,22,0,8.8,72.66666667,37,26.66666667,15.33333333,0,4.333333333,168,43,39,10,0,6,75,29.8,26.4,10.8,0,3.4,145,80.4,25,20.6,0,7.4,127.2,54.8,37,20.4,0,6.6,100.8,36.8,31.4,11.2,0,4.6,115.7333333,55,29.46666667,17.26666667,0,5.8
3,7,117.6,39.8,32.6,18.4,0,7,75,49.66666667,32.66666667,18.66666667,0,6,0,0,0,0,0,0,51.2,34.2,24.8,15.2,0,4.2,121.8,66.6,28.4,22.6,0,8,114.2,55.6,35.2,21,0,6.2,106,42.25,33,12.5,0,4.75,95.73333333,52.13333333,29.46666667,19.6,0,6.133333333
3,8,103.2,45.8,28.6,19,0,5.4,101.6666667,64.66666667,28.33333333,26.66666667,0,7.666666667,171,28,28,12,0,7,57.4,41.2,22.2,17,0,5.2,128.8,66.4,31.2,24.8,0,9.2,113,57.6,33.4,22.2,0,6.2,124,45.5,32.25,14.25,0,6,99.73333333,55.06666667,28.93333333,21.33333333,0,6.866666667
3,9,91,59.4,30.4,23.8,0,7.4,127.6666667,75,30.66666667,30,0,9.666666667,129,30,32,8,0,2,67.2,41.4,20.6,17,0,5.2,138,69.4,31.2,25,0,10,120.2,61.8,33.8,23.8,0,6.8,144.5,42,31.5,13.25,0,5.5,108.4666667,57.53333333,28.53333333,21.93333333,0,7.333333333
3,10,114,54.6,27.6,21.6,0,8.2,149,61,27,19,0,9,52,45,25,22,0,4,68.6,41.6,17.8,17.8,0,5.2,143.8,81.2,35.4,26.4,0,11.2,125.8,61,33.6,21.4,0,6.4,130,36.5,31,13,0,4.75,112.7333333,61.26666667,28.93333333,21.86666667,0,7.6
3,11,99.4,64,26.6,23.8,0,9,108,55.66666667,30.66666667,13.66666667,0,5.666666667,92,38,34,14,0,5,65.6,44.6,17.2,18.4,0,5.6,174.8,112.8,35.2,30.8,0,13,118.2,51,32.4,18.2,0,5.6,111,35.25,29.75,14,0,4.5,119.5333333,69.46666667,28.26666667,22.46666667,0,8.066666667
3,12,101.75,36.25,29.75,17.5,0,5.25,37.5,26,24,12,0,3,74,22,32,6,0,2,68,48.4,17.6,17.8,0,6.4,204.4,103,36.4,26,0,11.6,95.4,40.2,33.4,14.2,0,4.6,103.6,32.6,30.2,12.4,0,4,122.6,63.86666667,29.13333333,19.33333333,0,7.533333333
3,13,107.6,87.6,24.8,29.2,0,10.6,114.3333333,93.33333333,26.66666667,24.66666667,0,8.666666667,42,35,35,5,0,1,80.4,55.8,20.6,21,0,6.6,182.8,96,36.4,21.8,0,10,69,33.6,34.2,9.6,0,3.2,77.8,34,31.6,11,0,2.8,110.7333333,61.8,30.4,17.46666667,0,6.6
3,14,135,75.2,31.8,23.8,0,9,115.6666667,50.33333333,32.66666667,13.33333333,0,5.666666667,36,32,37,4,0,1,94.6,69.2,23.6,24.6,0,7.8,165.2,93,33.2,24,0,9.2,41,36.8,32.8,10.6,0,3.2,59.2,34.4,32.6,10.2,0,2.6,100.2666667,66.33333333,29.86666667,19.73333333,0,6.733333333
3,15,127.2,111.4,35.6,31.8,0,11.6,85.33333333,74.33333333,34,23,0,7,34,60,32,10,0,3,121.6,86,32,27.6,0,9.4,163.8,86.8,32.2,23.4,0,8.6,44.4,45.6,35.4,14.6,0,4,55.6,37.4,34,7.8,0,2.4,109.9333333,72.8,33.2,21.86666667,0,7.333333333
3,16,180,113.6,37.8,32.6,0,11.6,118,72.66666667,31,26,0,7.666666667,87,55,42,17,0,5,154.6,106.6,40.8,30.4,0,12.2,143.4,54,34.2,19.8,0,6.6,64.8,60.2,39.4,19.6,0,5.2,54.6,40.8,35.6,8.4,0,2.4,120.9333333,73.6,38.13333333,23.26666667,0,8
3,17,202.2,77.4,45.4,32.4,0,9.8,150.3333333,97.66666667,48.33333333,30.66666667,0,9.666666667,100,108,35,18,0,6,194.6,115.6,40.6,31.6,0,12.6,119.8,55.2,32.6,21.8,0,6.6,92.6,76.4,44.6,25.8,0,6.8,59.8,58,36.2,10.8,0,3.2,135.6666667,82.4,39.26666667,26.4,0,8.666666667
3,18,180,99.2,43.6,33.4,0,11.6,181.6666667,100,53.33333333,33.66666667,0,12.66666667,119,47,37,3,0,2,203.8,108.4,42.6,27.2,0,11.6,122.4,56,30,24.8,0,7,124.4,82,44.4,28.6,0,8,75.2,60.4,36.6,10.4,0,3.4,150.2,82.13333333,39,26.86666667,0,8.866666667
3,19,180.8,83.6,33,26.6,0,8.4,196,76.66666667,29.33333333,23.33333333,0,8.333333333,39,60,34,17,0,3,200,113.2,41.8,29.4,0,12.2,132.8,60.2,35,25,0,7.2,146.4,77.4,45.2,25.6,0,7.6,75.8,66,36,13,0,3.8,159.7333333,83.6,40.66666667,26.66666667,0,9
